,label,tweets
10695,1.0,DA VINCI CODE IS AWESOME!!
10696,1.0,I love The Da Vinci Code...
10697,1.0,The Da Vinci Code is awesome..
10698,1.0,The Da Vinci Code is awesome!!
10699,1.0,Love luv lubb the Da Vinci Code!
10700,1.0,the people who are worth it know how much i love the da vinci code.
10701,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10702,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10703,1.0,The Da Vinci Code was absolutely AWESOME!
10704,1.0,da vinci code was an awesome movie...
10705,1.0,DA VINCI CODE IS AWESOME!!
10706,1.0,I love The Da Vinci Code...
10707,1.0,The Da Vinci Code is awesome..
10708,1.0,The Da Vinci Code is awesome!!
10709,1.0,Love luv lubb the Da Vinci Code!
10710,1.0,the people who are worth it know how much i love the da vinci code.
10711,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10712,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10713,1.0,The Da Vinci Code was absolutely AWESOME!
10714,1.0,da vinci code was an awesome movie...
10715,1.0,DA VINCI CODE IS AWESOME!!
10716,1.0,I love The Da Vinci Code...
10717,1.0,The Da Vinci Code is awesome..
10718,1.0,The Da Vinci Code is awesome!!
10719,1.0,Love luv lubb the Da Vinci Code!
10720,1.0,the people who are worth it know how much i love the da vinci code.
10721,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10722,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10723,1.0,The Da Vinci Code was absolutely AWESOME!
10724,1.0,da vinci code was an awesome movie...
10725,1.0,DA VINCI CODE IS AWESOME!!
10726,1.0,I love The Da Vinci Code...
10727,1.0,The Da Vinci Code is awesome..
10728,1.0,The Da Vinci Code is awesome!!
10729,1.0,Love luv lubb the Da Vinci Code!
10730,1.0,the people who are worth it know how much i love the da vinci code.
10731,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10732,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10733,1.0,The Da Vinci Code was absolutely AWESOME!
10734,1.0,da vinci code was an awesome movie...
10735,1.0,DA VINCI CODE IS AWESOME!!
10736,1.0,I love The Da Vinci Code...
10737,1.0,The Da Vinci Code is awesome..
10738,1.0,The Da Vinci Code is awesome!!
10739,1.0,Love luv lubb the Da Vinci Code!
10740,1.0,the people who are worth it know how much i love the da vinci code.
10741,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10742,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10743,1.0,The Da Vinci Code was absolutely AWESOME!
10744,1.0,da vinci code was an awesome movie...
10745,1.0,DA VINCI CODE IS AWESOME!!
10746,1.0,I love The Da Vinci Code...
10747,1.0,The Da Vinci Code is awesome..
10748,1.0,The Da Vinci Code is awesome!!
10749,1.0,Love luv lubb the Da Vinci Code!
10750,1.0,the people who are worth it know how much i love the da vinci code.
10751,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10752,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10753,1.0,The Da Vinci Code was absolutely AWESOME!
10754,1.0,da vinci code was an awesome movie...
10755,1.0,DA VINCI CODE IS AWESOME!!
10756,1.0,I love The Da Vinci Code...
10757,1.0,The Da Vinci Code is awesome..
10758,1.0,The Da Vinci Code is awesome!!
10759,1.0,Love luv lubb the Da Vinci Code!
10760,1.0,the people who are worth it know how much i love the da vinci code.
10761,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10762,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10763,1.0,The Da Vinci Code was absolutely AWESOME!
10764,1.0,da vinci code was an awesome movie...
10765,1.0,DA VINCI CODE IS AWESOME!!
10766,1.0,I love The Da Vinci Code...
10767,1.0,The Da Vinci Code is awesome..
10768,1.0,The Da Vinci Code is awesome!!
10769,1.0,Love luv lubb the Da Vinci Code!
10770,1.0,the people who are worth it know how much i love the da vinci code.
10771,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10772,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10773,1.0,The Da Vinci Code was absolutely AWESOME!
10774,1.0,da vinci code was an awesome movie...
10775,1.0,DA VINCI CODE IS AWESOME!!
10776,1.0,I love The Da Vinci Code...
10777,1.0,The Da Vinci Code is awesome..
10778,1.0,The Da Vinci Code is awesome!!
10779,1.0,Love luv lubb the Da Vinci Code!
10780,1.0,the people who are worth it know how much i love the da vinci code.
10781,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10782,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10783,1.0,The Da Vinci Code was absolutely AWESOME!
10784,1.0,da vinci code was an awesome movie...
10785,1.0,DA VINCI CODE IS AWESOME!!
10786,1.0,I love The Da Vinci Code...
10787,1.0,The Da Vinci Code is awesome..
10788,1.0,The Da Vinci Code is awesome!!
10789,1.0,Love luv lubb the Da Vinci Code!
10790,1.0,the people who are worth it know how much i love the da vinci code.
10791,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10792,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10793,1.0,The Da Vinci Code was absolutely AWESOME!
10794,1.0,da vinci code was an awesome movie...
10795,1.0,DA VINCI CODE IS AWESOME!!
10796,1.0,I love The Da Vinci Code...
10797,1.0,The Da Vinci Code is awesome..
10798,1.0,The Da Vinci Code is awesome!!
10799,1.0,Love luv lubb the Da Vinci Code!
10800,1.0,the people who are worth it know how much i love the da vinci code.
10801,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10802,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10803,1.0,The Da Vinci Code was absolutely AWESOME!
10804,1.0,da vinci code was an awesome movie...
10805,1.0,DA VINCI CODE IS AWESOME!!
10806,1.0,I love The Da Vinci Code...
10807,1.0,The Da Vinci Code is awesome..
10808,1.0,The Da Vinci Code is awesome!!
10809,1.0,Love luv lubb the Da Vinci Code!
10810,1.0,the people who are worth it know how much i love the da vinci code.
10811,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10812,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10813,1.0,The Da Vinci Code was absolutely AWESOME!
10814,1.0,da vinci code was an awesome movie...
10815,1.0,DA VINCI CODE IS AWESOME!!
10816,1.0,I love The Da Vinci Code...
10817,1.0,The Da Vinci Code is awesome..
10818,1.0,The Da Vinci Code is awesome!!
10819,1.0,Love luv lubb the Da Vinci Code!
10820,1.0,the people who are worth it know how much i love the da vinci code.
10821,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10822,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10823,1.0,The Da Vinci Code was absolutely AWESOME!
10824,1.0,da vinci code was an awesome movie...
10825,1.0,DA VINCI CODE IS AWESOME!!
10826,1.0,I love The Da Vinci Code...
10827,1.0,The Da Vinci Code is awesome..
10828,1.0,The Da Vinci Code is awesome!!
10829,1.0,Love luv lubb the Da Vinci Code!
10830,1.0,the people who are worth it know how much i love the da vinci code.
10831,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10832,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10833,1.0,The Da Vinci Code was absolutely AWESOME!
10834,1.0,da vinci code was an awesome movie...
10835,1.0,DA VINCI CODE IS AWESOME!!
10836,1.0,I love The Da Vinci Code...
10837,1.0,The Da Vinci Code is awesome..
10838,1.0,The Da Vinci Code is awesome!!
10839,1.0,Love luv lubb the Da Vinci Code!
10840,1.0,the people who are worth it know how much i love the da vinci code.
10841,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10842,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10843,1.0,The Da Vinci Code was absolutely AWESOME!
10844,1.0,da vinci code was an awesome movie...
10845,1.0,DA VINCI CODE IS AWESOME!!
10846,1.0,I love The Da Vinci Code...
10847,1.0,The Da Vinci Code is awesome..
10848,1.0,The Da Vinci Code is awesome!!
10849,1.0,Love luv lubb the Da Vinci Code!
10850,1.0,the people who are worth it know how much i love the da vinci code.
10851,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10852,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10853,1.0,The Da Vinci Code was absolutely AWESOME!
10854,1.0,da vinci code was an awesome movie...
10855,1.0,DA VINCI CODE IS AWESOME!!
10856,1.0,I love The Da Vinci Code...
10857,1.0,The Da Vinci Code is awesome..
10858,1.0,The Da Vinci Code is awesome!!
10859,1.0,Love luv lubb the Da Vinci Code!
10860,1.0,the people who are worth it know how much i love the da vinci code.
10861,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10862,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10863,1.0,The Da Vinci Code was absolutely AWESOME!
10864,1.0,da vinci code was an awesome movie...
10865,1.0,DA VINCI CODE IS AWESOME!!
10866,1.0,I love The Da Vinci Code...
10867,1.0,The Da Vinci Code is awesome..
10868,1.0,The Da Vinci Code is awesome!!
10869,1.0,Love luv lubb the Da Vinci Code!
10870,1.0,the people who are worth it know how much i love the da vinci code.
10871,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10872,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10873,1.0,The Da Vinci Code was absolutely AWESOME!
10874,1.0,da vinci code was an awesome movie...
10875,1.0,DA VINCI CODE IS AWESOME!!
10876,1.0,I love The Da Vinci Code...
10877,1.0,The Da Vinci Code is awesome..
10878,1.0,The Da Vinci Code is awesome!!
10879,1.0,Love luv lubb the Da Vinci Code!
10880,1.0,the people who are worth it know how much i love the da vinci code.
10881,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10882,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10883,1.0,The Da Vinci Code was absolutely AWESOME!
10884,1.0,da vinci code was an awesome movie...
10885,1.0,DA VINCI CODE IS AWESOME!!
10886,1.0,I love The Da Vinci Code...
10887,1.0,The Da Vinci Code is awesome..
10888,1.0,The Da Vinci Code is awesome!!
10889,1.0,Love luv lubb the Da Vinci Code!
10890,1.0,the people who are worth it know how much i love the da vinci code.
10891,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10892,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10893,1.0,The Da Vinci Code was absolutely AWESOME!
10894,1.0,da vinci code was an awesome movie...
10895,1.0,DA VINCI CODE IS AWESOME!!
10896,1.0,I love The Da Vinci Code...
10897,1.0,The Da Vinci Code is awesome..
10898,1.0,The Da Vinci Code is awesome!!
10899,1.0,Love luv lubb the Da Vinci Code!
10900,1.0,the people who are worth it know how much i love the da vinci code.
10901,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10902,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10903,1.0,The Da Vinci Code was absolutely AWESOME!
10904,1.0,da vinci code was an awesome movie...
10905,1.0,DA VINCI CODE IS AWESOME!!
10906,1.0,I love The Da Vinci Code...
10907,1.0,The Da Vinci Code is awesome..
10908,1.0,The Da Vinci Code is awesome!!
10909,1.0,Love luv lubb the Da Vinci Code!
10910,1.0,the people who are worth it know how much i love the da vinci code.
10911,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10912,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10913,1.0,The Da Vinci Code was absolutely AWESOME!
10914,1.0,da vinci code was an awesome movie...
10915,1.0,DA VINCI CODE IS AWESOME!!
10916,1.0,I love The Da Vinci Code...
10917,1.0,The Da Vinci Code is awesome..
10918,1.0,The Da Vinci Code is awesome!!
10919,1.0,Love luv lubb the Da Vinci Code!
10920,1.0,the people who are worth it know how much i love the da vinci code.
10921,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10922,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10923,1.0,The Da Vinci Code was absolutely AWESOME!
10924,1.0,da vinci code was an awesome movie...
10925,1.0,DA VINCI CODE IS AWESOME!!
10926,1.0,I love The Da Vinci Code...
10927,1.0,The Da Vinci Code is awesome..
10928,1.0,The Da Vinci Code is awesome!!
10929,1.0,Love luv lubb the Da Vinci Code!
10930,1.0,the people who are worth it know how much i love the da vinci code.
10931,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10932,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10933,1.0,The Da Vinci Code was absolutely AWESOME!
10934,1.0,da vinci code was an awesome movie...
10935,1.0,DA VINCI CODE IS AWESOME!!
10936,1.0,I love The Da Vinci Code...
10937,1.0,The Da Vinci Code is awesome..
10938,1.0,The Da Vinci Code is awesome!!
10939,1.0,Love luv lubb the Da Vinci Code!
10940,1.0,the people who are worth it know how much i love the da vinci code.
10941,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10942,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10943,1.0,The Da Vinci Code was absolutely AWESOME!
10944,1.0,da vinci code was an awesome movie...
10945,1.0,DA VINCI CODE IS AWESOME!!
10946,1.0,I love The Da Vinci Code...
10947,1.0,The Da Vinci Code is awesome..
10948,1.0,The Da Vinci Code is awesome!!
10949,1.0,Love luv lubb the Da Vinci Code!
10950,1.0,the people who are worth it know how much i love the da vinci code.
10951,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10952,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10953,1.0,The Da Vinci Code was absolutely AWESOME!
10954,1.0,da vinci code was an awesome movie...
10955,1.0,DA VINCI CODE IS AWESOME!!
10956,1.0,I love The Da Vinci Code...
10957,1.0,The Da Vinci Code is awesome..
10958,1.0,The Da Vinci Code is awesome!!
10959,1.0,Love luv lubb the Da Vinci Code!
10960,1.0,the people who are worth it know how much i love the da vinci code.
10961,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10962,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10963,1.0,The Da Vinci Code was absolutely AWESOME!
10964,1.0,da vinci code was an awesome movie...
10965,1.0,DA VINCI CODE IS AWESOME!!
10966,1.0,I love The Da Vinci Code...
10967,1.0,The Da Vinci Code is awesome..
10968,1.0,The Da Vinci Code is awesome!!
10969,1.0,Love luv lubb the Da Vinci Code!
10970,1.0,the people who are worth it know how much i love the da vinci code.
10971,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10972,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10973,1.0,The Da Vinci Code was absolutely AWESOME!
10974,1.0,da vinci code was an awesome movie...
10975,1.0,DA VINCI CODE IS AWESOME!!
10976,1.0,I love The Da Vinci Code...
10977,1.0,The Da Vinci Code is awesome..
10978,1.0,The Da Vinci Code is awesome!!
10979,1.0,Love luv lubb the Da Vinci Code!
10980,1.0,the people who are worth it know how much i love the da vinci code.
10981,1.0,I wanted desperately to love'The Da Vinci Code as a film.
10982,1.0,"The Da Vinci Code was awesome, I can't wait to read it..."
10983,1.0,The Da Vinci Code was absolutely AWESOME!
10984,1.0,da vinci code was an awesome movie...
10985,1.0,DA VINCI CODE IS AWESOME!!
10986,1.0,I love The Da Vinci Code...
10987,1.0,The Da Vinci Code is awesome..
10988,1.0,The Da Vinci Code is awesome!!
10989,1.0,Love luv lubb the Da Vinci Code!
10990,1.0,friday i stayed in & watched Mission Impossible 3 which is amazing by the way.
10991,1.0,I LOVED Mission Impossible 3..
10992,1.0,"Mission Impossible 3 is exciting,."
10993,1.0,ok it's time to update wow haven't updated for a long time ok so yeah watched over the hedge and mission impossible 3 awesome movies hammy rocks..
10994,1.0,Mission Impossible 3 is AMAZING.
10995,1.0,"The first action theme to be played as the fireworks went off was the ‘ Mission Impossible ’ theme which was a good accompaniment to the whistles, bangs and colourfully lit up sky."
10996,1.0,"The first action theme to be played as the fireworks went off was the ‘ Mission Impossible ’ theme which was a good accompaniment to the whistles, bangs and colourfully lit up sky."
10997,1.0,"Mission Impossible was a good unpredictable spy movie, if you like that sort of thing."
10998,1.0,I loved this mission impossible scenario.
10999,1.0,"Mission Impossible 3 is astonishingly good, fat free, and very much worth a rent."
11000,1.0,And I love the way our three-generation Mission Impossible team can infiltrate these events a half hour before the doors officially open...
11001,1.0,MISSION IMPOSSIBLE WAS AWESOME!!!!!
11002,1.0,Finally feel up to making the long ass drive out to the Haunt tonight...-and Mission Impossible III was good....
11003,1.0,Finally feel up to making the long ass drive out to the Haunt tonight...-and Mission Impossible III was good....
